808  2656  2425  346  808  1270  115  2194  577  1270  1732  577  1270  1732  2656  115  808  1732  2656  2656  577  1039  1732  346  1963
115  115  346  577  577  577  808  808  1039  1039  1039  1270  1270  1270  1270  1501  1501  1501  1501  1732  1963  1963  1963  2194  2194
