1501  1732  577  808  1270  1501  2194  2656  346  577  2194  2656  346  2425  115  577  1501  115  808  1732  346  1732  2425  577  808
346  346  577  577  577  577  577  577  808  808  808  808  1039  1039  1270  1270  1270  1501  1501  1501  1732  1732  1732  1963  2194
