346  1270  2194  2425  115  1963  2194  2656  1501  1732  1039  2425  346  808  1501  1039  1501  1732  346  1039  1501  2194  2425  1039  2425
346  346  346  577  808  808  808  808  1039  1039  1270  1270  1501  1501  1501  1732  1732  1732  1963  1963  1963  1963  1963  2194  2194
