1963  2425  1501  1963  1270  2656  1039  577  1501  2425  2656  1501  808  1270  2656  1270  1732  1963  2194  346  1501  2425  1039  1501  1732
115  115  346  346  577  577  808  1039  1039  1039  1039  1270  1501  1501  1501  1732  1732  1732  1732  1963  1963  1963  2194  2194  2194
