346  1270  1963  2194  2656  808  1039  2425  115  346  808  1501  2194  115  1732  115  346  577  808  2194  1039  808  808  115  808
115  115  115  115  115  346  346  346  577  577  577  577  577  808  808  1039  1039  1039  1039  1039  1270  1501  1732  1963  1963
