1501  1963  2656  115  577  808  1501  1039  1963  2425  808  2425  577  1039  1270  1732  1963  346  808  2194  577  1501  1732  2656  115
346  346  346  577  577  577  577  808  808  808  1039  1039  1270  1270  1270  1270  1270  1501  1732  1732  1963  1963  1963  1963  2194
