115  2194  1732  1963  577  808  1963  2425  1270  115  808  1963  2194  115  1039  1963  2194  346  577  808  2425  2656  115  2194  2425
115  115  346  346  577  1039  1039  1039  1270  1501  1501  1501  1501  1732  1732  1732  1732  1963  1963  1963  1963  1963  2194  2194  2194
