115  577  2656  808  1039  1501  1732  1963  2656  346  808  1732  2425  346  1963  115  808  1039  2194  2656  115  346  1963  1501  1732
115  115  115  346  346  346  346  346  346  808  808  808  808  1039  1039  1270  1501  1501  1501  1501  1963  1963  1963  2194  2194
