346  808  115  808  1039  1963  577  2425  115  2425  808  1039  1732  1963  2656  1270  1963  2194  808  1501  1732  1039  1270  1732  2194
115  115  346  346  346  346  577  577  808  808  1039  1039  1039  1039  1270  1501  1501  1501  1732  1963  1963  2194  2194  2194  2194
