1732  1963  1039  2425  2656  115  1270  1732  1963  115  1270  2194  577  346  808  1039  1501  577  808  1270  1963  346  115  1501  2194
115  115  346  346  346  577  577  577  577  808  1039  1039  1270  1501  1501  1501  1501  1732  1732  1732  1732  1963  2194  2194  2194
