808  2656  2425  2656  2656  115  808  1963  808  1963  2656  115  115  2425  115  808  1270  1501  2656  115  1039  1270  346  1963  2425
115  115  346  346  577  808  808  808  1039  1039  1039  1270  1501  1501  1732  1732  1732  1732  1732  1963  1963  1963  2194  2194  2194
