346  577  1039  1501  1732  808  1039  1963  2425  346  808  1501  1270  1732  808  1732  2425  808  1270  1732  1270  1732  2194  1732  2425
115  115  115  346  346  577  808  808  808  1039  1039  1039  1270  1270  1501  1501  1501  1732  1732  1732  1963  1963  1963  2194  2194
