115  808  2194  2425  2656  577  808  2656  808  1270  2194  2425  2656  1501  2194  346  1270  1501  2425  2425  2194  2425  115  577  2425
115  115  115  115  115  346  346  346  577  577  808  808  808  1039  1039  1270  1270  1270  1270  1501  1732  1963  2194  2194  2194
