1963  808  1270  1501  115  1039  1039  2656  1270  1732  1963  2656  1501  1732  115  346  577  1039  1270  1039  1732  346  1039  1732  1963
115  346  346  346  577  577  808  808  1039  1039  1039  1039  1270  1270  1732  1732  1732  1732  1732  1963  1963  2194  2194  2194  2194
