1270  1963  2194  346  808  1039  1270  1501  115  1732  1963  1039  1501  2425  1963  2425  115  577  1039  1732  1270  1039  115  808  2656
115  115  115  346  346  346  346  346  577  577  577  808  808  1039  1270  1270  1501  1501  1501  1501  1732  1963  2194  2194  2194
