115  346  577  2194  2425  1039  1270  577  2656  115  1039  1270  1963  115  1732  2425  1732  808  1963  115  346  577  808  1039  1270
115  115  346  346  577  808  808  1039  1039  1270  1270  1270  1270  1501  1501  1501  1732  1963  1963  2194  2194  2194  2194  2194  2194
