1963  2656  1732  1270  1963  2656  115  2194  2656  1963  577  1039  1270  2194  1039  1732  115  346  1270  2656  115  1039  1501  2194  2656
115  115  346  577  577  808  1039  1039  1039  1270  1501  1501  1501  1501  1732  1732  1963  1963  1963  1963  2194  2194  2194  2194  2194
