1039  1732  808  577  808  1270  1963  577  1039  2425  346  1039  1501  1732  115  1732  115  1039  346  1732  2656  577  1732  2194  2425
115  115  346  577  577  577  577  808  808  808  1039  1039  1039  1039  1501  1501  1732  1732  1963  1963  1963  2194  2194  2194  2194
