1963  115  2425  577  808  808  2425  346  2425  577  577  808  1732  2194  115  577  808  1963  2425  808  577  1039  1270  1732  2656
115  346  346  577  577  808  808  1039  1039  1270  1501  1501  1501  1501  1732  1732  1732  1732  1732  1963  2194  2194  2194  2194  2194
